sequence,observed_at,business.blks_hit,business.blks_read,business.concurrency_detail_bytes,business.concurrency_detail_rows,business.expense_detail_bytes,business.expense_detail_rows,business.table.expense_detail.idx_scans,business.table.expense_detail.idx_tuples_fetched,business.table.expense_detail.live_tuples,business.table.expense_detail.seq_scans,business.table.expense_detail.seq_tuples_read,business.table.final_v5_concurrency_expense_detail.idx_scans,business.table.final_v5_concurrency_expense_detail.idx_tuples_fetched,business.table.final_v5_concurrency_expense_detail.live_tuples,business.table.final_v5_concurrency_expense_detail.seq_scans,business.table.final_v5_concurrency_expense_detail.seq_tuples_read,business.temp_bytes,business.xact_commit,control.activity_active,control.activity_audit_lock_waiters,control.activity_lock_waiters,control.activity_task_lock_waiters,control.approval_events,control.approval_events_bytes,control.audit_events,control.audit_events_bytes,control.audit_head_sequence,control.blks_hit,control.blks_read,control.callback_idempotency,control.callback_idempotency_bytes,control.deadlocks,control.locks_waiting,control.table.approval_events.idx_scans,control.table.approval_events.idx_tuples_fetched,control.table.approval_events.live_tuples,control.table.approval_events.seq_scans,control.table.approval_events.seq_tuples_read,control.table.audit_events.idx_scans,control.table.audit_events.idx_tuples_fetched,control.table.audit_events.live_tuples,control.table.audit_events.seq_scans,control.table.audit_events.seq_tuples_read,control.table.callback_idempotency.idx_scans,control.table.callback_idempotency.idx_tuples_fetched,control.table.callback_idempotency.live_tuples,control.table.callback_idempotency.seq_scans,control.table.callback_idempotency.seq_tuples_read,control.table.task_grants.idx_scans,control.table.task_grants.idx_tuples_fetched,control.table.task_grants.live_tuples,control.table.task_grants.seq_scans,control.table.task_grants.seq_tuples_read,control.table.tasks.idx_scans,control.table.tasks.idx_tuples_fetched,control.table.tasks.live_tuples,control.table.tasks.seq_scans,control.table.tasks.seq_tuples_read,control.task_grants,control.task_grants_bytes,control.tasks,control.tasks_active,control.tasks_archived,control.tasks_awaiting_approval,control.tasks_awaiting_submission,control.tasks_bytes,control.temp_bytes,control.xact_commit,control.xact_rollback,oa.drafts_inferred_control_task_lower_bound,oa.process_rss_bytes,oa.process_threads,oa.process_virtual_bytes
926,2026-08-20T15:45:20.354176574Z,15514450.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,79634.000000,796340.000000,176991584.000000,287404.000000,1.000000,0.000000,0.000000,0.000000,77140.000000,125804544.000000,380303.000000,499892224.000000,380303.000000,2367684798.000000,1991225725.000000,77140.000000,20004864.000000,0.000000,0.000000,669.000000,2776552.000000,77139.000000,259.000000,7435141.000000,503475.000000,165055337.000000,380542.000000,458034.000000,36814347850.000000,230825.000000,76843.000000,77140.000000,1523.000000,37036049.000000,428536.000000,1042196.000000,38570.000000,556.000000,9793799.000000,1461755.000000,59500583.000000,38570.000000,415.000000,8317832.000000,38570.000000,95969280.000000,38570.000000,9311.000000,29259.000000,0.000000,0.000000,102834176.000000,0.000000,4016056.000000,40111.000000,38570.000000,312705024.000000,38.000000,4344705024.000000
927,2026-08-20T15:45:50.351863883Z,15517914.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,79671.000000,796710.000000,176991584.000000,287564.000000,4.000000,0.000000,0.000000,0.000000,77184.000000,125894656.000000,380632.000000,500318208.000000,380632.000000,2370029604.000000,1998761264.000000,77184.000000,20021248.000000,0.000000,0.000000,670.000000,2786914.000000,77183.000000,259.000000,7435141.000000,504033.000000,165279911.000000,380837.000000,458708.000000,36900761929.000000,230957.000000,76887.000000,77184.000000,1524.000000,37113233.000000,428779.000000,1042439.000000,38592.000000,557.000000,9832391.000000,1462886.000000,59596076.000000,38592.000000,415.000000,8317832.000000,38592.000000,96026624.000000,38592.000000,9232.000000,29360.000000,0.000000,0.000000,102866944.000000,0.000000,4019939.000000,40140.000000,38592.000000,312721408.000000,38.000000,4344705024.000000
928,2026-08-20T15:46:20.364797762Z,15526017.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,79704.000000,797040.000000,176991584.000000,287999.000000,1.000000,0.000000,0.000000,0.000000,77432.000000,126312448.000000,381035.000000,500785152.000000,381035.000000,2370693692.000000,2001168773.000000,77432.000000,20078592.000000,0.000000,0.000000,671.000000,2797524.000000,77425.000000,259.000000,7435141.000000,504217.000000,165329291.000000,381265.000000,458902.000000,36926559202.000000,231683.000000,77129.000000,77426.000000,1525.000000,37190665.000000,429322.000000,1042982.000000,38713.000000,558.000000,9871107.000000,1465519.000000,59694660.000000,38713.000000,415.000000,8317832.000000,38716.000000,96321536.000000,38716.000000,9355.000000,29361.000000,0.000000,0.000000,103153664.000000,0.000000,4024492.000000,40153.000000,38716.000000,312729600.000000,38.000000,4344705024.000000
929,2026-08-20T15:46:50.340915792Z,15533589.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,79705.000000,797050.000000,176991584.000000,288435.000000,1.000000,0.000000,0.000000,0.000000,77706.000000,126787584.000000,381546.000000,501374976.000000,381546.000000,2370864475.000000,2001195049.000000,77706.000000,20135936.000000,0.000000,0.000000,672.000000,2808408.000000,77703.000000,259.000000,7435141.000000,504220.000000,165377331.000000,381782.000000,458902.000000,36926559202.000000,232517.000000,77407.000000,77704.000000,1526.000000,37268371.000000,429870.000000,1043530.000000,38852.000000,559.000000,9909960.000000,1468539.000000,59793578.000000,38852.000000,415.000000,8317832.000000,38853.000000,96698368.000000,38853.000000,9392.000000,29461.000000,0.000000,0.000000,103677952.000000,0.000000,4028673.000000,40153.000000,38853.000000,323067904.000000,38.000000,4344705024.000000
930,2026-08-20T15:47:20.376617586Z,15540812.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,79706.000000,797060.000000,176991584.000000,288853.000000,1.000000,0.000000,0.000000,0.000000,77979.000000,127262720.000000,381974.000000,501932032.000000,381974.000000,2371032030.000000,2001223240.000000,77979.000000,20217856.000000,0.000000,0.000000,673.000000,2819565.000000,77974.000000,259.000000,7435141.000000,504223.000000,165425799.000000,382207.000000,458902.000000,36926559202.000000,233331.000000,77678.000000,77975.000000,1527.000000,37346350.000000,430419.000000,1044079.000000,38987.000000,560.000000,9948949.000000,1471333.000000,59892726.000000,38988.000000,415.000000,8317832.000000,38989.000000,97034240.000000,38990.000000,9510.000000,29479.000000,1.000000,0.000000,104095744.000000,0.000000,4032714.000000,40153.000000,38990.000000,325079040.000000,38.000000,4344705024.000000
931,2026-08-20T15:47:50.357874577Z,15568003.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80107.000000,801070.000000,176991584.000000,290000.000000,6.000000,2.000000,3.000000,0.000000,78190.000000,127606784.000000,383652.000000,504356864.000000,383652.000000,2371512761.000000,2001825564.000000,78190.000000,20267008.000000,0.000000,3.000000,674.000000,2830933.000000,78189.000000,259.000000,7435141.000000,504641.000000,165476369.000000,383807.000000,458947.000000,36932295292.000000,233975.000000,77893.000000,78190.000000,1528.000000,37424540.000000,432264.000000,1045924.000000,39095.000000,561.000000,9988044.000000,1476724.000000,59995200.000000,39095.000000,415.000000,8317832.000000,39095.000000,97280000.000000,39095.000000,9512.000000,29583.000000,0.000000,0.000000,104505344.000000,0.000000,4040620.000000,40354.000000,39095.000000,325079040.000000,38.000000,4344705024.000000
932,2026-08-20T15:48:20.387167487Z,15600457.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80714.000000,807140.000000,176991584.000000,291227.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385915.000000,507445248.000000,385915.000000,2374048754.000000,2009013775.000000,78190.000000,20267008.000000,0.000000,0.000000,675.000000,2842301.000000,78189.000000,259.000000,7435141.000000,505762.000000,165677478.000000,386154.000000,459587.000000,37014433930.000000,233975.000000,77893.000000,78190.000000,1529.000000,37502730.000000,434369.000000,1048029.000000,39095.000000,562.000000,10027139.000000,1482291.000000,60085675.000000,39095.000000,416.000000,8356927.000000,39095.000000,97280000.000000,39095.000000,9009.000000,30086.000000,0.000000,0.000000,104906752.000000,0.000000,4050223.000000,40658.000000,39095.000000,325079040.000000,38.000000,4344705024.000000
933,2026-08-20T15:48:50.355984525Z,15600858.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80715.000000,807150.000000,176991584.000000,291241.000000,4.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2376801308.000000,2016500578.000000,78190.000000,20267008.000000,0.000000,0.000000,676.000000,2853669.000000,78189.000000,259.000000,7435141.000000,506321.000000,165993222.000000,386155.000000,460290.000000,37104858118.000000,233975.000000,77893.000000,78190.000000,1530.000000,37580920.000000,434369.000000,1048029.000000,39095.000000,563.000000,10066234.000000,1482384.000000,60170137.000000,39095.000000,417.000000,8396022.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4052910.000000,40658.000000,39095.000000,325070848.000000,38.000000,4344705024.000000
934,2026-08-20T15:49:20.392344418Z,15601196.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80716.000000,807160.000000,176991584.000000,291254.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2379414933.000000,2024627296.000000,78190.000000,20267008.000000,0.000000,0.000000,677.000000,2865037.000000,78189.000000,259.000000,7435141.000000,506924.000000,166313163.000000,386155.000000,461028.000000,37199833178.000000,233975.000000,77893.000000,78190.000000,1531.000000,37659110.000000,434369.000000,1048029.000000,39095.000000,564.000000,10105329.000000,1482478.000000,60254592.000000,39095.000000,418.000000,8435117.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4055753.000000,40658.000000,39095.000000,325074944.000000,38.000000,4344705024.000000
935,2026-08-20T15:49:50.357306242Z,15601628.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80717.000000,807170.000000,176991584.000000,291269.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2381558858.000000,2031678459.000000,78190.000000,20267008.000000,0.000000,0.000000,678.000000,2876405.000000,78189.000000,259.000000,7435141.000000,507431.000000,166639311.000000,386155.000000,461657.000000,37280726476.000000,233975.000000,77893.000000,78190.000000,1532.000000,37737300.000000,434369.000000,1048029.000000,39095.000000,565.000000,10144424.000000,1482564.000000,60339039.000000,39095.000000,419.000000,8474212.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4058170.000000,40658.000000,39095.000000,325074944.000000,38.000000,4344705024.000000
936,2026-08-20T15:50:20.379027511Z,15601966.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80718.000000,807180.000000,176991584.000000,291282.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2383793071.000000,2038868009.000000,78190.000000,20267008.000000,0.000000,0.000000,679.000000,2887773.000000,78189.000000,259.000000,7435141.000000,507950.000000,166962785.000000,386155.000000,462302.000000,37363704164.000000,233975.000000,77893.000000,78190.000000,1533.000000,37815490.000000,434369.000000,1048029.000000,39095.000000,566.000000,10183519.000000,1482651.000000,60423487.000000,39095.000000,420.000000,8513307.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4060650.000000,40658.000000,39095.000000,325074944.000000,38.000000,4344705024.000000
937,2026-08-20T15:50:50.361018659Z,15602398.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80719.000000,807190.000000,176991584.000000,291297.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2386340836.000000,2046818532.000000,78190.000000,20267008.000000,0.000000,0.000000,680.000000,2899141.000000,78189.000000,259.000000,7435141.000000,508529.000000,167283671.000000,386155.000000,463023.000000,37456473295.000000,233975.000000,77893.000000,78190.000000,1534.000000,37893680.000000,434369.000000,1048029.000000,39095.000000,567.000000,10222614.000000,1482743.000000,60507940.000000,39095.000000,421.000000,8552402.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4063409.000000,40658.000000,39095.000000,325074944.000000,38.000000,4344705024.000000
938,2026-08-20T15:51:20.388492802Z,15602736.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80720.000000,807200.000000,176991584.000000,291310.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2388368195.000000,2053513566.000000,78190.000000,20267008.000000,0.000000,0.000000,681.000000,2910509.000000,78189.000000,259.000000,7435141.000000,509000.000000,167603270.000000,386155.000000,463619.000000,37533091757.000000,233975.000000,77893.000000,78190.000000,1535.000000,37971870.000000,434369.000000,1048029.000000,39095.000000,568.000000,10261709.000000,1482826.000000,60592384.000000,39095.000000,422.000000,8591497.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4065696.000000,40658.000000,39095.000000,312676352.000000,38.000000,4344705024.000000
939,2026-08-20T15:51:50.354748434Z,15603168.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80721.000000,807210.000000,176991584.000000,291325.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2390434959.000000,2059775966.000000,78190.000000,20267008.000000,0.000000,0.000000,682.000000,2921877.000000,78189.000000,259.000000,7435141.000000,509459.000000,167933554.000000,386155.000000,464187.000000,37606086187.000000,233975.000000,77893.000000,78190.000000,1536.000000,38050060.000000,434369.000000,1048029.000000,39095.000000,569.000000,10300804.000000,1482907.000000,60676826.000000,39095.000000,423.000000,8630592.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4067877.000000,40658.000000,39095.000000,312676352.000000,38.000000,4344705024.000000
940,2026-08-20T15:52:20.386344809Z,15603506.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80722.000000,807220.000000,176991584.000000,291338.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2392843444.000000,2067345639.000000,78190.000000,20267008.000000,0.000000,0.000000,683.000000,2933245.000000,78189.000000,259.000000,7435141.000000,510014.000000,168258548.000000,386155.000000,464870.000000,37694108865.000000,233975.000000,77893.000000,78190.000000,1537.000000,38128250.000000,434369.000000,1048029.000000,39095.000000,570.000000,10339899.000000,1482998.000000,60761278.000000,39095.000000,424.000000,8669687.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4070517.000000,40658.000000,39095.000000,312676352.000000,38.000000,4344705024.000000
941,2026-08-20T15:52:50.357685949Z,15603907.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80723.000000,807230.000000,176991584.000000,291352.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2395232710.000000,2074965883.000000,78190.000000,20267008.000000,0.000000,0.000000,684.000000,2944613.000000,78189.000000,259.000000,7435141.000000,510569.000000,168581926.000000,386155.000000,465557.000000,37782422907.000000,233975.000000,77893.000000,78190.000000,1538.000000,38206440.000000,434369.000000,1048029.000000,39095.000000,571.000000,10378994.000000,1483087.000000,60845728.000000,39095.000000,425.000000,8708782.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4073141.000000,40658.000000,39095.000000,312676352.000000,38.000000,4344705024.000000
942,2026-08-20T15:53:20.38099636Z,15604245.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80724.000000,807240.000000,176991584.000000,291365.000000,1.000000,0.000000,0.000000,0.000000,78190.000000,127606784.000000,385916.000000,507445248.000000,385916.000000,2397498907.000000,2082188536.000000,78190.000000,20267008.000000,0.000000,0.000000,685.000000,2955981.000000,78189.000000,259.000000,7435141.000000,511088.000000,168904456.000000,386155.000000,466206.000000,37866003084.000000,233975.000000,77893.000000,78190.000000,1539.000000,38284630.000000,434369.000000,1048029.000000,39095.000000,572.000000,10418089.000000,1483175.000000,60930177.000000,39095.000000,426.000000,8747877.000000,39095.000000,97280000.000000,39095.000000,9008.000000,30087.000000,0.000000,0.000000,104906752.000000,0.000000,4075638.000000,40658.000000,39095.000000,312676352.000000,38.000000,4344705024.000000
943,2026-08-20T15:53:50.348812888Z,15608916.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,80727.000000,807270.000000,176991584.000000,291630.000000,1.000000,0.000000,0.000000,0.000000,78356.000000,127852544.000000,386168.000000,507707392.000000,386168.000000,2398271927.000000,2085158169.000000,78356.000000,20316160.000000,0.000000,0.000000,686.000000,2967515.000000,78349.000000,259.000000,7435141.000000,511299.000000,169063764.000000,386398.000000,466449.000000,37897790713.000000,234455.000000,78053.000000,78350.000000,1540.000000,38362986.000000,434688.000000,1048348.000000,39175.000000,573.000000,10457267.000000,1484842.000000,61016333.000000,39175.000000,427.000000,8787055.000000,39178.000000,97501184.000000,39178.000000,9091.000000,30087.000000,0.000000,0.000000,105168896.000000,0.000000,4078952.000000,40660.000000,39178.000000,312676352.000000,38.000000,4344705024.000000
